date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:49:18	30900/30900	---M--	200	added ('OK')	font/woff	etag:%2278b4-521c8f2a-c1d60d2ec5036e48;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.woff	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.woff	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:18	854/854	---M--	200	added ('OK')	image/png	etag:%22356-5278b786-4291ad5929f0dad;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-bg-h.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-bg-h.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:18	400/400	---M--	200	added ('OK')	image/png	etag:%22190-5278a566-a5b3ef6685209fcb;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-shop.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-shop.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:19	351/351	---M--	200	added ('OK')	image/png	etag:%2215f-5278a53c-1493637ea16ed36f;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-item-bg.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-item-bg.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:20	3979/3979	---M--	200	added ('OK')	image/png	etag:%22f8b-5278a416-9b8872697791b7b9;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/logo.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/logo.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:20	981/981	---M--	200	added ('OK')	image/png	etag:%223d5-52929e9b-4882220e2f51f006;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/jewels.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/jewels.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:20	27878/27878	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226ce6-521c8f2a-779848d8db0a9d;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.eot?	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfontd41d.eot	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:20	916/916	---M--	200	added ('OK')	image/png	etag:%22394-52929e9b-42fad78479707ddd;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/jewels-h.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/jewels-h.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:20	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-52929e9b-3fdd749f64843fc7;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/shop.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/shop.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:21	57812/57812	---M--	200	added ('OK')	font/ttf	etag:%22e1d4-521c8f2a-2e19144a39cea5f;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.ttf	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.ttf	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:21	693/693	---M--	200	added ('OK')	image/png	etag:%222b5-52929e9b-b5d4e0b74a64f99c;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/shop-h.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/shop-h.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:21	2261/2261	---M--	200	added ('OK')	image/png	etag:%228d5-528d1f08-fa97380225bdb2e6;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/logo-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/logo-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:21	1354/1354	---M--	200	added ('OK')	image/png	etag:%2254a-52929e9b-5648180344202815;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/jewels-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/jewels-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:22	966/966	---M--	200	added ('OK')	image/png	etag:%223c6-52929e9b-52e8baac2a002071;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/shop-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/shop-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:22	4220/4220	---M--	200	added ('OK')	image/png	etag:%22107c-5279079a-a9e58c56bdf86861;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/logo2.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/logo2.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:22	1604/1604	---M--	200	added ('OK')	image/png	etag:%22644-5283cf0c-38dbba601dc20292;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-video.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-video.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:23	5110/5110	---M--	200	added ('OK')	image/png	etag:%2213f6-528d1f08-161ff25e9d17b83d;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/logo2-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/logo2-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:23	227/227	---M--	200	added ('OK')	image/png	etag:%22e3-528d1f08-d19cf6bc10e1ca08;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-collection.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-collection.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:23	218/218	---M--	200	added ('OK')	image/png	etag:%22da-52827010-f4f7a5052a8fe1c6;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-prev.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-prev.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:24	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-52827026-544aa53e874928f6;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-prev-h.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-prev-h.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:24	232/232	---M--	200	added ('OK')	image/png	etag:%22e8-52825716-eb4f3d1166481235;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-next.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-next.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:24	205/205	---M--	200	added ('OK')	image/png	etag:%22cd-528257a4-dc788393797ccf44;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-next-h.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/slider-nav-next-h.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:25	241/241	---M--	200	added ('OK')	image/png	etag:%22f1-528d1f08-47c2ef51cfe1e490;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-prod-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-prod-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:25	195/195	---M--	200	added ('OK')	image/png	etag:%22c3-528d1f08-24a51b8b7cc83140;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/next-section-d.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/next-section-d.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:25	4149/4149	---M--	200	added ('OK')	image/png	etag:%221035-527ab864-e6c78cc4540a65a2;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-social.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-social.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:26	1481/1481	---M--	200	added ('OK')	image/png	etag:%225c9-527ab0ec-d6f53562c2b0631b;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-social-h.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-social-h.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:26	2073/2073	---M--	200	added ('OK')	image/png	etag:%22819-528d1f08-d99b9af04ab541d;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-social-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icons-social-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:26	348/348	---M--	200	added ('OK')	image/png	etag:%2215c-527ba900-31de2c8e413daf9b;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-mail.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-mail.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:26	289/289	---M--	200	added ('OK')	image/png	etag:%22121-527bab1c-2a00830f76f19284;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/copy.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/copy.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:27	232/232	---M--	200	added ('OK')	image/png	etag:%22e8-527bab48-40836ecae1c2f16c;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/copy-h.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/copy-h.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:27	287/287	---M--	200	added ('OK')	image/png	etag:%2211f-528535d3-32c6c6e06745e89d;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-ok.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-ok.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:27	324/324	---M--	200	added ('OK')	image/png	etag:%22144-528535d3-5d6fdec05bacbcb9;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-bad.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-bad.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:28	441/441	---M--	200	added ('OK')	image/png	etag:%221b9-528d1f08-e2fb30856c5e6701;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-mail-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-mail-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:28	597/597	---M--	200	added ('OK')	image/png	etag:%22255-528535d3-cebd26fe5372116;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-ok-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-ok-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:28	665/665	---M--	200	added ('OK')	image/png	etag:%22299-528535d3-94be2fa49baeaaf3;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-bad-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-bad-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:29	339/339	---M--	200	added ('OK')	image/png	etag:%22153-528d1f08-66f16b7ee07a189c;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/copy-m.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/copy-m.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:29	214/214	---M--	200	added ('OK')	image/png	etag:%22d6-528d1f08-47b0eb75b65c9d79;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/next-section.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/next-section.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:30	4684/4684	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Feb%202018%2016:19:28%20GMT	http://www.fluttuo.com/_tmp/layout/Fluttuo_Rebranding_WebsiteLayout_DEF_Desktop%201200.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/_tmp/layout/Fluttuo_Rebranding_WebsiteLayout_DEF_Desktop%201200.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:30	186/186	---M--	200	added ('OK')	image/png	etag:%22ba-528d1f08-588f67b10d0091a4;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-back.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-back.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:30	203/203	---M--	200	added ('OK')	image/png	etag:%22cb-528d1f08-1e8e04811f920b64;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-next-sect.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/icon-next-sect.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:33	18164/18164	---M--	200	added ('OK')	image/jpeg	etag:%2246f4-52dc07e8-76a110c90a607ce5;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0145_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0145_Sito_v2.jpg	(from http://www.fluttuo.com/)
